发起实例,目标实例,互动次数
radikal.social,masto.ai,1
mindly.social,masto.ai,5
final.town,masto.ai,1
zirk.us,masto.ai,4
mastodon.me.uk,masto.ai,5
glasgow.social,masto.ai,2
social.zvavybir.eu,masto.ai,1
social.uibk.ac.at,masto.ai,2
social.ketupat.me,masto.ai,2
fosstodon.org,masto.ai,18
rants.au,masto.ai,1
hachyderm.io,masto.ai,12
todon.nl,masto.ai,1
camp.smolnet.org,masto.ai,1
ohai.social,masto.ai,12
monads.online,masto.ai,1
famichiki.jp,mastodon.gamedev.place,2
sully.site,mastodon.gamedev.place,1
mast.hpc.social,mastodon.gamedev.place,1
mastodon.art,mastodon.gamedev.place,23
dmv.community,mastodon.art,3
tabletop.social,mastodon.art,25
masto.bike,mastodon.art,28
piaille.fr,mastodon.art,157
me.dm,mastodon.art,17
furries.club,mastodon.art,22
xeno.glyphpress.com,mastodon.art,14
astrodon.social,mastodon.art,6
social.seattle.wa.us,mastodon.art,4
friendica.myportal.social,mastodon.art,3
social.arroutaflix.com,mastodon.art,6
tyrol.social,mastodon.art,26
aus.social,mastodon.art,73
pleroma.microblog.se,mastodon.art,2
n-odes.social,mastodon.art,3
berlin.social,mastodon.art,26
gram.social,mastodon.art,16
sueden.social,mastodon.art,34
pixelfed.hylobatidae.org,mastodon.art,2
social.phenjara.de,mastodon.art,1
xyzzy.link,mastodon.art,2
slime.computer,mastodon.art,11
weirder.earth,mastodon.art,47
social.tchncs.de,mastodon.art,63
beige.party,mastodon.art,88
pagan.plus,mastodon.art,17
social.saarland,mastodon.art,5
octodon.social,mastodon.art,30
bookstodon.com,mastodon.art,2
rivals.space,mastodon.art,9
social.scribblers.club,mastodon.art,8
cathode.church,mastodon.art,14
blobfox.coffee,mastodon.art,2
hellions.cloud,mastodon.art,4
vmst.io,mastodon.art,7
mastodon.coffee,mastodon.art,7
ohai.social,mastodon.art,48
zeroes.ca,mastodon.art,22
mspsocial.net,mastodon.art,17
ramen-fsm.eu.org,mastodon.art,2
bolha.one,mastodon.art,2
gamedev.lgbt,mastodon.art,8
sparrowhawk.social,mastodon.art,1
masto.donte.com.br,mastodon.art,2
social.tulsa.ok.us,mastodon.art,3
infosec.exchange,mastodon.art,85
nerdculture.de,mastodon.art,30
universeodon.com,mastodon.art,51
defcon.social,mastodon.art,11
dragon.style,mastodon.art,6
8ballsystem.gay,mastodon.art,1
pouet.chapril.org,mastodon.art,33
masto.nu,mastodon.art,5
verse.averagedood.xyz,mastodon.art,4
toot.wales,mastodon.art,12
nerdculture.de,mastodon.scot,3
goblin.band,mastodon.art,7
subversive.zone,mastodon.scot,1
glasgow.social,mastodon.scot,17
mastodon.cloud,mastodon.scot,2
infosec.exchange,mastodon.scot,30
hostux.social,mastodon.scot,8
sudomakecake.ddns.net,mastodon.scot,2
venera.social,mastodon.scot,1
datasci.social,mastodon.scot,6
zirk.us,mstdn.ca,22
disabled.social,mstdn.ca,15
social.zvavybir.eu,mstdn.ca,4
eightpoint.app,mstdn.ca,7
evokegts.umbrellix.org,mstdn.ca,1
a2mi.social,mstdn.ca,9
weatherishappening.network,social.coop,1
vmst.io,social.coop,1
photog.social,social.coop,2
mastodon.cloud,social.coop,3
ieji.de,mstdn.ca,10
newsmast.community,social.cologne,5
mountains.social,ravenation.club,1
newsmast.community,ravenation.club,31
discordian.social,ravenation.club,2
lor.sh,ravenation.club,1
fops.cloud,ravenation.club,1
genart.social,ravenation.club,1
techhub.social,ravenation.club,1
aus.social,ravenation.club,3
ravenation.club,ravenation.club,5
musician.social,ravenation.club,1
wandering.shop,ravenation.club,1
disabled.social,ravenation.club,1
pandas.social,ravenation.club,1
mas.to,ravenation.club,1
musicians.today,ravenation.club,1
mspsocial.net,ravenation.club,1
mastodon.social,ravenation.club,3
a.gup.pe,ravenation.club,3
denden.world,blorbo.social,25
aethy.com,blorbo.social,40
oekakiskey.com,blorbo.social,1
sakurajima.moe,blorbo.social,2
freaksonly.space,blorbo.social,19
decayable.ink,seal.cafe,3
nicecrew.digital,seal.cafe,7
seal.cafe,seal.cafe,7
sakurajima.social,federatedfandom.net,1
blorbo.social,federatedfandom.net,2
gulp.cafe,gulp.cafe,3
pawb.fun,gulp.cafe,1
corteximplant.com,social.drastical.tech,1
hackers.town,social.drastical.tech,2
techhub.social,cavalina.net,1
mastodon.social,cavalina.net,2
noauthority.social,social.medusmedia.com,2
social.makerforums.info,mastodon.world,1
troet.cafe,infosec.exchange,204
digitalcourage.social,infosec.exchange,71
frankfurt.social,infosec.exchange,8
sueden.social,infosec.exchange,36
bunt.social,infosec.exchange,5
radiosocial.de,infosec.exchange,4
freiburg.social,infosec.exchange,25
friendica.myportal.social,infosec.exchange,27
hostux.social,infosec.exchange,51
genomic.social,infosec.exchange,21
attractive.space,infosec.exchange,4
dice.camp,infosec.exchange,87
ngmx.com,infosec.exchange,11
tacobelllabs.net,infosec.exchange,20
flyovercountry.social,infosec.exchange,6
4bear.com,infosec.exchange,5
toot.wales,infosec.exchange,32
yiff.life,infosec.exchange,24
shark.community,infosec.exchange,20
woem.men,infosec.exchange,34
kitsunes.gay,infosec.exchange,1
dmv.community,infosec.exchange,29
dair-community.social,infosec.exchange,7
mastodon.acm.org,infosec.exchange,8
studio8502.ca,infosec.exchange,3
piaille.fr,sfba.social,17
towns.gay,sfba.social,3
social.sdf.org,newsie.social,1
anarres.family,newsie.social,1
urbanists.social,newsie.social,15
mastodon.ie,newsie.social,4
mstdn.business,newsie.social,1
mastodon.energy,newsie.social,2
mastodon.au,newsie.social,2
scicomm.xyz,newsie.social,2
kolektiva.social,newsie.social,16
mastodon.nz,newsie.social,2
freefree.ps,newsie.social,3
epicure.social,newsie.social,1
hostux.social,newsie.social,8
aus.social,newsie.social,7
mastodonapp.uk,newsie.social,4
norden.social,newsie.social,4
wien.rocks,newsie.social,2
rewarp.com,newsie.social,1
lor.sh,newsie.social,4
social.mikutter.hachune.net,beige.party,1
digitalcourage.social,beige.party,2
det.social,mastodon.green,17
assemblag.es,mastodon.green,1
mstdn.party,mastodon.green,4
zeroes.ca,dice.camp,6
eu.mastodon.green,mastodon.green,1
social.vivaldi.net,dice.camp,4
mastodon.green,dice.camp,2
ludosphere.fr,dice.camp,13
mastodon.pnpde.social,dice.camp,16
eldritch.cafe,dice.camp,5
a.gup.pe,flipboard.social,11
flipboard.social,flipboard.social,32
friendica.myportal.social,flipboard.social,1
infosec.exchange,flipboard.social,10
fosstodon.org,flipboard.social,3
cosocial.ca,flipboard.social,1
ruhr.social,flipboard.social,1
mastodon.energy,flipboard.social,2
expressional.social,flipboard.social,2
ottawa.place,flipboard.social,1
ohai.social,flipboard.social,4
mastodon.world,flipboard.social,19
canada.masto.host,flipboard.social,2
sfba.social,flipboard.social,5
mastodon.green,flipboard.social,1
kopiti.am,flipboard.social,1
mastodon.gamedev.place,flipboard.social,1
disabled.social,flipboard.social,1
beige.party,flipboard.social,2
mastodon.cr,flipboard.social,3
artsio.com,social.lol,1
mastodon.social,vmst.io,67
mstdn.social,vmst.io,20
infosec.exchange,twitter.oksocial.net,16
defcon.social,social.chiefgyk3d.com,2
kolektiva.social,social.chiefgyk3d.com,2
mastodon.uno,social.chiefgyk3d.com,1
newsmast.community,social.chiefgyk3d.com,2
systems.social,systems.social,5
mastodon.sdf.org,mastodonapp.uk,30
mastodon.ie,mastodonapp.uk,39
mastodon.green,mastodonapp.uk,62
mstdn.ca,mastodonapp.uk,34
federated.press,mastodonapp.uk,1
mastodon.cr,mastodonapp.uk,2
masto.bg,mastodonapp.uk,9
masto.nu,mastodonapp.uk,3
vmst.io,mastodonapp.uk,5
fouroclockfarms.club,mastodonapp.uk,2
ruhr.social,mastodonapp.uk,12
masto.ai,mastodonapp.uk,46
fnordon.de,mastodonapp.uk,1
det.social,mastodonapp.uk,4
social.anoxinon.de,mastodonapp.uk,1
social.cologne,mastodonapp.uk,3
freiburg.social,mastodonapp.uk,1
mastodon.nl,mastodonapp.uk,17
toot.cat,mastodonapp.uk,6
tooting.ch,mastodonapp.uk,2
nerdculture.de,mastodonapp.uk,6
mastodon.nu,mastodonapp.uk,48
bitbang.social,infosec.exchange,29
historians.social,infosec.exchange,23
datasci.social,infosec.exchange,7
stlouist.social,infosec.exchange,3
infosec.space,infosec.exchange,33
cultur.social,infosec.exchange,32
mastodon.eus,infosec.exchange,9
covertcreatures.xyz,infosec.exchange,32
mastodon.gal,infosec.exchange,15
veganism.social,universeodon.com,10
toot.cat,universeodon.com,12
functional.cafe,universeodon.com,2
ecoevo.social,universeodon.com,10
sunny.garden,universeodon.com,29
witter.cz,mastodonapp.uk,2
mastodon.art,piaille.fr,48
masto.ai,piaille.fr,14
mastodon.ellouisdocker.synology.me,piaille.fr,4
mstdn.games,piaille.fr,3
sunny.garden,piaille.fr,6
amicale.net,piaille.fr,1
mastodon.xyz,piaille.fr,78
astrodon.social,piaille.fr,9
mastodon.free-solutions.org,piaille.fr,8
social.jesuislibre.net,piaille.fr,5
mastoot.fr,piaille.fr,19
techhub.social,mastodon.xyz,7
social.middleearth.fr,mastodon.xyz,1
pleroma.breizh.pm,mastodon.xyz,1
pleroma.lord.re,mastodon.xyz,1
piaille.fr,mastodon.xyz,8
newsmast.community,mastodon.xyz,6
mastodon.social,mastodon.xyz,38
masto.bike,mastodon.xyz,6
socel.net,photog.social,75
mastodon.online,photog.social,21
mastodon.scot,photog.social,5
photog.social,mastodon.social,549
social.seattle.wa.us,mastodon.social,40
wstrsd.masto.host,rss-mstdn.studiofreesia.com,21
gruene.social,mstdn.social,34
bewegung.social,mstdn.social,7
dresden.network,mstdn.social,71
procial.tchncs.de,mstdn.social,18
mi.seanut.app,rss-mstdn.studiofreesia.com,3
under-bank.blue,mstdn.social,1
sueden.social,mstdn.social,53
bildung.social,mstdn.social,28
functional.cafe,mstdn.social,24
crispsandwi.ch,mstdn.social,2
fops.cloud,mstdn.social,6
kanina.be,pawoo.net,1
mstdn.nere9.help,pawoo.net,12
mastodon.cloud,pawoo.net,12
maniakey.com,pawoo.net,2
arc-en-ciel.hostdon.ne.jp,pawoo.net,7
mastodon.sdf.org,mstdn.ca,67
urbanists.social,mstdn.ca,61
masto.es,mstdn.ca,9
veganism.social,mastodon.world,62
social.vdheide.net,mastodon.world,1
vostain.net,mastodon.world,1
gruene.social,mastodon.world,55
darmstadt.social,mastodon.world,10
pnw.zone,mastodon.world,3
code4lib.social,mastodon.world,2
mastodon.nu,mastodonsweden.se,8
mastodon.social,queer.cool,2
zeroes.ca,techhub.social,4
masto.ai,techhub.social,10
kirche.social,techhub.social,1
alaskan.social,techhub.social,1
hear-me.social,newsie.social,4
newsmast.community,urbanists.social,10
floss.social,urbanists.social,3
puntarella.party,urbanists.social,1
tsukihi.me,urbanists.social,2
fosstodon.org,urbanists.social,2
mastodon.world,urbanists.social,3
mastodon.uno,urbanists.social,5
mstdn.social,urbanists.social,19
mastodon.online,urbanists.social,6
norden.social,urbanists.social,2
mas.to,urbanists.social,8
mastodon.online,mastodon.ozioso.online,2
musicians.today,mastodon.ozioso.online,1
mastodon.social,friendica.icb.at,2
social.mikutter.hachune.net,fosstodon.org,1
m6n.io,fosstodon.org,1
botsin.space,fosstodon.org,12
turtleisland.social,fosstodon.org,2
www.minds.com,fosstodon.org,1
gayfr.social,fosstodon.org,1
mastodon.nu,fosstodon.org,13
eldritch.cafe,social.tchncs.de,7
mastodon.ie,piaille.fr,9
climatejustice.social,piaille.fr,21
surutodon.net,ohai.social,1
mastodon.de,ohai.social,5
allagar.masto.host,mastodon.ie,1
retro.pizza,mastodon.ie,2
mastodon.gamedev.place,mastodon.ie,4
warhammer.social,mastodon.ie,1
mastodon.org.uk,mastodon.ie,3
ruhr.social,mastodon.ie,4
krigskunst.social,mastodon.ie,3
weird.autos,mastodon.uno,1
mastodon.bubblesthebunny.com,indieweb.social,1
mastodon.thirring.org,indieweb.social,1
hachyderm.io,androiddev.social,1
androiddev.social,androiddev.social,3
beige.party,social.afront.org,2
fosstodon.org,social.afront.org,1
mastodon.social,social.afront.org,5
mas.to,social.afront.org,1
toot-lab.reclaim.technology,social.afront.org,1
nrw.social,t3n.social,1
partyon.xyz,mas.to,7
toot.kottman.xyz,mas.to,1
mastodon.melin.org,mas.to,7
scalie.zone,mas.to,3
electricrequiem.com,mas.to,1
darmstadt.social,mas.to,9
shelter.moe,mas.to,15
social.tulsa.ok.us,mas.to,24
fediworld.de,mas.to,6
douchi.space,mas.to,4
ramen-fsm.eu.org,mas.to,6
mastodon.ml,mas.to,16
geekdom.social,mas.to,4
giesing.space,mastodon.world,5
thecanadian.social,mastodon.world,23
en.osm.town,mamot.fr,6
dizl.de,mastodonapp.uk,3
todon.eu,mastodonapp.uk,15
mastodon.makotoworkshop.org,mamot.fr,7
sunny.garden,mamot.fr,3
fnordon.de,mamot.fr,1
norden.social,mamot.fr,6
petrous.vislae.town,mastodonapp.uk,6
mastodon.gamedev.place,mastodonapp.uk,2
notacult.social,mastodonapp.uk,4
veganism.social,mastodonapp.uk,31
social.tchncs.de,mastodonapp.uk,24
mstdn.business,mastodonapp.uk,1
eightpoint.app,mastodonapp.uk,1
paquita.masto.host,mastodonapp.uk,7
spore.social,mastodonapp.uk,8
dftba.club,mastodonapp.uk,1
pdx.social,mastodonapp.uk,3
mastodon.nz,mastodonapp.uk,13
pol.social,mastodonapp.uk,1
universeodon.com,mastodonapp.uk,62
mstdn.chrisalemany.ca,mastodonapp.uk,1
greennet.social,mastodonapp.uk,1
zirk.us,mastodonapp.uk,10
toad.social,mastodonapp.uk,10
wandering.shop,mastodonapp.uk,41
cville.online,mastodonapp.uk,1
fosstodon.org,mastodonapp.uk,26
blorbo.social,mastodonapp.uk,1
lor.sh,mastodonapp.uk,9
mastodon.thenewoil.org,mastodonapp.uk,1
c.im,mastodonapp.uk,58
sauna.social,mastodonapp.uk,1
fediscience.org,mastodonapp.uk,5
witter.cz,mas.to,9
zeal.center,mas.to,2
allthingstech.social,c.im,2
social.medienzentrum.rocks,social.tchncs.de,1
kanoa.de,social.tchncs.de,3
fedihum.org,social.tchncs.de,2
m.g3l.org,piaille.fr,16
masto.isintu.fr,piaille.fr,7
social.vivaldi.net,piaille.fr,37
rape.pet,piaille.fr,36
social.dryusdan.fr,piaille.fr,6
shelter.moe,piaille.fr,39
queer.party,piaille.fr,1
mastodon.gamedev.place,piaille.fr,6
masto.nyc,piaille.fr,1
furry.engineer,piaille.fr,2
wobbl.xyz,piaille.fr,1
red.fox.yt,piaille.fr,1
mstdn.shalyu.run,piaille.fr,1
hessen.social,piaille.fr,2
literatur.social,piaille.fr,1
loutre.info,piaille.fr,1
aus.social,piaille.fr,6
mastodon.opportunis.me,piaille.fr,6
meow.social,piaille.fr,3
denden.world,piaille.fr,5
blorbo.social,piaille.fr,14
mindly.social,piaille.fr,1
mastodon.nz,piaille.fr,1
mastodon.thirring.org,piaille.fr,1
freaksonly.space,piaille.fr,2
comicscamp.club,piaille.fr,1
pawb.fun,piaille.fr,1
transgirl.cafe,piaille.fr,1
scicomm.xyz,piaille.fr,1
poliversity.it,piaille.fr,2
post.ebin.club,piaille.fr,1
queer.hacktivis.me,piaille.fr,2
dlvn.cc,piaille.fr,1
fedi.miawgogo.me,piaille.fr,1
tech.lgbt,piaille.fr,8
dice.camp,piaille.fr,10
wandering.shop,piaille.fr,5
ohai.social,piaille.fr,4
mementomori.social,piaille.fr,2
mastodon.bida.im,piaille.fr,2
noauthority.social,piaille.fr,1
social.treehouse.systems,piaille.fr,1
vis.social,piaille.fr,1
derg.social,piaille.fr,1
eliitin-some.fi,piaille.fr,1
wetdry.world,piaille.fr,3
wikis.world,piaille.fr,2
mastodon.cisti.org,piaille.fr,3
polyglot.city,piaille.fr,1
cr8r.gg,piaille.fr,2
todon.nl,masto.es,33
social.politicaconciencia.org,masto.es,17
mstdn.chrisalemany.ca,masto.es,1
defcon.social,masto.es,3
social.tchncs.de,masto.es,1
fosstodon.org,twit.social,1
toot.mirbsd.org,sunny.garden,4
mstdn.ca,sunny.garden,4
sunny.garden,sunny.garden,30
pouet.chapril.org,sunny.garden,1
fiberart.club,sunny.garden,1
eveningzoo.club,detroitriotcity.com,2
merovingian.club,detroitriotcity.com,1
nicecrew.digital,detroitriotcity.com,5
poa.st,detroitriotcity.com,36
shitpost.cloud,detroitriotcity.com,1
shitposter.world,detroitriotcity.com,6
nofan.xyz,earthstream.social,1
beep.town,infosec.exchange,8
corneill.es,infosec.exchange,8
queer.hacktivis.me,infosec.exchange,3
toot.mirbsd.org,infosec.exchange,7
mastodon-japan.net,infosec.exchange,1
existiert.ch,infosec.exchange,14
mastodon.heppycat.com,infosec.exchange,1
mstdn.party,infosec.exchange,68
mastodon.energy,infosec.exchange,19
kafeneio.social,universeodon.com,41
sauropods.win,universeodon.com,21
social.spejset.org,universeodon.com,9
datavis.social,universeodon.com,1
toot.lgbt,universeodon.com,2
cr8r.gg,mastodonapp.uk,7
tenforward.social,mastodonapp.uk,10
ecoevo.social,mastodonapp.uk,4
mastodon.uno,mastodonapp.uk,6
mastodon.bawue.social,norden.social,6
eldritch.cafe,norden.social,11
discordian.social,norden.social,25
suma-ev.social,norden.social,1
cville.online,universeodon.com,37
soc.jrconlin.com,universeodon.com,2
mastodon.xyz,universeodon.com,21
indiehackers.social,universeodon.com,1
m.otter.homes,universeodon.com,2
nya.one,universeodon.com,9
relay.fedi.buzz,universeodon.com,9
toot.wales,universeodon.com,25
hear-me.social,universeodon.com,40
jorts.horse,universeodon.com,9
toot.majorshouse.com,universeodon.com,2
norcal.social,universeodon.com,5
awscommunity.social,universeodon.com,26
friendica.world,universeodon.com,1
giesing.space,universeodon.com,1
mcr.wtf,universeodon.com,5
mastodon.nl,universeodon.com,55
mastonederland.nl,universeodon.com,2
cupoftea.social,universeodon.com,33
mastodon.nu,universeodon.com,21
thecanadian.social,universeodon.com,19
plasmatrap.com,universeodon.com,6
circumstances.run,universeodon.com,4
toot.me.uk,universeodon.com,1
helvede.net,universeodon.com,12
masto.pt,universeodon.com,17
closednetwork.social,universeodon.com,1
zirk.us,universeodon.com,19
social.ookami.space,universeodon.com,14
toot.works,universeodon.com,3
spore.social,universeodon.com,23
pouet.chapril.org,universeodon.com,18
vault37.xyz,universeodon.com,1
mastodon.uno,universeodon.com,22
linke.social,norden.social,2
procrastodon.net,universeodon.com,2
det.social,respublicae.eu,4
mastodon.social,respublicae.eu,85
die-partei.social,respublicae.eu,8
digitalcourage.social,respublicae.eu,10
c.im,respublicae.eu,3
social.cooltux.net,respublicae.eu,1
mastodon.green,toot.wales,17
mastodonapp.uk,toot.wales,15
troet.cafe,toot.wales,7
toot.community,toot.wales,6
mstdn.social,toot.wales,13
giesing.space,mastodon.hongkongers.net,1
mastodon.social,dragonscave.space,4
definitely.social,newspapers.se,1
mastodonsweden.se,newspapers.se,11
livellosegreto.it,livellosegreto.it,73
sociale.network,livellosegreto.it,8
puntarella.party,livellosegreto.it,3
evil.social,livellosegreto.it,2
mastodon.cisti.org,livellosegreto.it,6
disabled.social,social.chinwag.org,7
fedi.rubedo.gay,social.chinwag.org,2
todon.nl,social.chinwag.org,2
micro.jacksonchen666.com,social.chinwag.org,4
bitbang.social,social.chinwag.org,7
kolektiva.social,social.chinwag.org,1
plush.city,social.chinwag.org,7
climatejustice.social,social.chinwag.org,5
flipping.rocks,social.chinwag.org,5
mastodon.online,social.chinwag.org,7
booping.synth.download,social.chinwag.org,2
aoir.social,social.chinwag.org,2
solarpunk.moe,social.chinwag.org,10
social.chinwag.org,social.chinwag.org,9
meow.social,social.chinwag.org,2
swingset.social,social.chinwag.org,2
weirder.earth,social.chinwag.org,6
thelife.boats,social.chinwag.org,1
mastodon.social,dju.social,3
climatejustice.social,dju.social,1
nrw.social,dju.social,1
toot.bike,dju.social,1
dju.social,dju.social,5
norden.social,dju.social,4
det.social,dju.social,2
stpauli.social,dju.social,1
mas.to,dju.social,1
mstdn.nere9.help,rss-mstdn.studiofreesia.com,5
social.jigmedatse.com,mstdn.social,15
rainyday.social,mstdn.social,22
NerdJoy.social,mstdn.social,7
yoshida2015.net,pawoo.net,14
heislandmine.work,pawoo.net,3
better.boston,mstdn.social,9
romancelandia.club,mstdn.social,6
gamedev.lgbt,mas.to,6
fediscience.org,mas.to,62
mastodon.murkworks.net,mas.to,9
squeet.me,mas.to,10
shakedown.social,mastodon.world,14
indieauthors.social,mastodon.world,2
social.ds106.us,mastodon.world,2
heads.social,mastodon.world,7
mastodon.social,bawü.social,8
newsmast.community,mastodon.mailstation.de,5
functional.cafe,mastodon.dystroy.org,1
fosstodon.org,mastodon.dystroy.org,3
newsmast.community,mastodon.dystroy.org,1
piaille.fr,mastodon.dystroy.org,1
mastodon.social,mastodon.dystroy.org,1
vmst.io,mastodon.world,43
sns.handsomewaifu.pink,mastodon.world,2
mstdn.games,mastodon.world,19
yeg.bike,mastodon.world,4
mastodon.cr,mastodon.world,12
libranigans.com,mastodon.world,8
hostsharing.coop,mastodon.online,3
bolha.us,mastodon.online,13
mastodon.social,planet.moe,25
mastoart.social,mastodon.art,82
mastodon.green,mastodon.art,35
darmstadt.social,mastodon.art,10
tilde.zone,mastodon.art,32
ni.hil.ist,mastodon.art,5
sauropods.win,mastodon.art,13
ecoevo.social,mastodon.art,12
lor.sh,mastodon.art,9
social.anoxinon.de,mastodon.art,17
mastodon.ie,mastodon.art,61
stonerkitty.monster,mastodon.art,1
kafeneio.social,mastodon.online,29
calckeymusic.social,sfba.social,4
troet.cafe,sfba.social,28
thecanadian.social,sfba.social,4
qoto.org,sfba.social,5
mastodon.nu,sfba.social,8
mindly.social,sfba.social,34
mastodon.au,sfba.social,9
dice.camp,sfba.social,25
discordian.social,sfba.social,4
lgbtqia.space,sfba.social,21
newsie.social,sfba.social,16
cville.online,sfba.social,4
vmst.io,sfba.social,15
mastodon.scot,sfba.social,42
masto.ai,sfba.social,59
mastodon.art,sfba.social,22
mammut.sch.moe,masto.ai,2
fedi.truth-sandwich.com,masto.ai,1
fedibird.com,toot.blue,251
mstdn.jp,toot.blue,42
mastodon.social,toot.blue,34
toot.blue,toot.blue,200
wstrsd.masto.host,toot.blue,15
ddoskey.com,toot.blue,8
songbird.cloud,toot.blue,28
mastodon.acm.org,gruene.social,1
social.cologne,gruene.social,6
mastodontech.de,gruene.social,6
digitalcourage.social,gruene.social,12
bonn.social,gruene.social,1
mastodon.social,gruene.social,47
toot.bike,gruene.social,4
mas.to,gruene.social,1
techhub.social,gruene.social,1
masto.ai,gruene.social,1
hellinger.wtf,gruene.social,2
darmstadt.social,gruene.social,2
machteburch.social,gruene.social,1
muenchen.social,gruene.social,8
friends.mbober.de,gruene.social,1
fairmove.net,gruene.social,1
toot.wales,gruene.social,1
muenster.im,gruene.social,1
mastodon.de,gruene.social,2
zerschnurrt.de,gruene.social,1
social.darc.de,gruene.social,1
discordian.social,gruene.social,1
literatur.social,gruene.social,2
berlin.social,gruene.social,4
dresden.network,gruene.social,2
toot.berlin,gruene.social,1
nrw.social,gruene.social,7
ruhr.social,gruene.social,9
ohai.social,gruene.social,2
fedi.nlpagan.net,gruene.social,1
bildung.social,gruene.social,6
mastodon.green,gruene.social,4
mastodon.online,gruene.social,4
kolektiva.social,gruene.social,1
fsebugoutzone.org,annihilation.social,9
merovingian.club,annihilation.social,7
noauthority.social,annihilation.social,11
mstdn.social,gaygeek.social,22
mastodon.world,gaygeek.social,9
newsmast.community,net4sw.com,42
nrw.social,botsin.space,2
beige.party,botsin.space,12
netzsphaere.xyz,social.vlhl.dev,2
unvernunft.social,mas.to,3
transfem.social,mas.to,32
sauropods.win,mas.to,32
calckeymusic.social,mas.to,2
social.ketupat.me,mas.to,49
turtleisland.social,mas.to,14
deadinsi.de,mas.to,9
social.coop,mas.to,45
masto.isintu.fr,mamot.fr,15
giesing.space,mamot.fr,1
handon.club,handon.club,9
gamingjp.org,handon.club,1
pawoo.net,handon.club,1
conversafiada.net,botsin.space,6
timetheft.social,botsin.space,1
masto.alancfrancis.com,botsin.space,1
calckeymusic.social,botsin.space,1
thetransagenda.gay,botsin.space,1
ecologie.social,piaille.fr,5
biscuit.town,piaille.fr,9
mstdn.fr,piaille.fr,37
libranet.de,wandering.shop,8
writing.exchange,wandering.shop,14
sociale.network,wandering.shop,10
mas.to,toad.social,66
mastodon.coffee,toad.social,2
newsie.social,toad.social,30
c.im,toad.social,19
mastodon.social,toad.social,214
social.vivaldi.net,toad.social,7
beamship.mpaq.org,toad.social,1
mstdn.social,toad.social,124
infosec.exchange,toad.social,21
universeodon.com,toad.social,31
mastodon.me.uk,toad.social,8
mastodon.online,toad.social,37
beige.party,toad.social,20
lor.sh,toad.social,4
mastodonapp.uk,toad.social,3
fediscience.org,toad.social,3
ottawa.place,toad.social,2
historians.social,toad.social,2
noc.social,toad.social,3
freeradical.zone,toad.social,5
hear-me.social,toad.social,9
mastodon.sdf.org,zirk.us,9
mindly.social,zirk.us,3
hachyderm.io,toad.social,12
bookstodon.com,toad.social,4
masto.ai,toad.social,13
mathstodon.xyz,toad.social,2
mastodon.world,toad.social,45
mstdn.ca,toad.social,13
newsmast.community,mastodonczech.cz,5
mamutovo.cz,mastodonczech.cz,2
social.dytrych.cloud,mastodonczech.cz,3
town.voyager.blue,town.voyager.blue,18
qdon.space,town.voyager.blue,8
stella.place,town.voyager.blue,13
yurigasaki.com,town.voyager.blue,3
uri.life,town.voyager.blue,17
bakedbean.xyz,town.voyager.blue,3
serafuku.moe,town.voyager.blue,4
planet.moe,town.voyager.blue,42
duk.space,town.voyager.blue,3
mi.rerac.dev,town.voyager.blue,1
peacht.art,town.voyager.blue,3
franken.social,chaos.social,2
oc.todon.fr,mastodon.ellouisdocker.synology.me,1
piaille.fr,mastodon.ellouisdocker.synology.me,2
mastodon.gougere.fr,mastodon.ellouisdocker.synology.me,1
masto.bike,mastodon.ellouisdocker.synology.me,1
kolektiva.social,kneel.before.dog,2
mastodon.social,kneel.before.dog,2
mstdn.ca,kneel.before.dog,1
newsmast.community,kneel.before.dog,2
pagan.plus,kneel.before.dog,2
social.treehouse.systems,kneel.before.dog,2
pagan.plus,chaos.social,4
k.lapy.link,planet.moe,96
whitelily.blue,planet.moe,25
degrowth.social,fosstodon.org,2
bitbang.social,mastodonapp.uk,2
chaos.social,piaille.fr,7
kirakiratter.com,kirakiratter.com,14
waterford.international,mastodon.scot,1
mi.kyanos.one,barca.dix.asia,1
mastodon.social,masto.ink,21
poa.st,eveningzoo.club,9
plush.city,post.ebin.club,1
todon.nl,post.ebin.club,1
mivatter.com,rss-mstdn.studiofreesia.com,8
gram.social,mstdn.social,12
social.la10cy.net,mstdn.social,1
438punk.house,mstdn.social,1
social.sdf.org,mstdn.social,24
pebble.social,mstdn.social,3
bluenoser.me,mstdn.social,2
iam.reasonably.social,mstdn.social,7
mastodon.eternalaugust.com,mstdn.social,2
noc.social,mstdn.social,25
floss.social,mstdn.social,15
misskey.id,mstdn.social,11
hikoukidon.jp,pawoo.net,5
kvlt.zone,mas.to,2
beach.city,botsin.space,1
pagan.plus,botsin.space,3
shaktzu.org,botsin.space,1
dawdling.net,botsin.space,1
ottawa.place,botsin.space,1
social.flipdot.org,botsin.space,1
med-mastodon.com,mastodon.world,38
graz.social,mastodon.world,11
fed.mthie.com,mastodon.world,43
mastodon.keks.club,mastodon.world,38
transfem.social,mastodon.world,6
mastodon.uniteddiversity.coop,mastodon.world,1
mstdn.io,mastodon.world,14
mastodon.in.th,mastodon.world,3
social.lol,mastodon.world,13
theatl.social,mastodon.world,2
en.osm.town,mastodon.world,7
functional.cafe,mastodon.world,8
artsio.com,mastodon.world,7
post.lurk.org,mastodon.world,3
mastodon.org.uk,mastodon.world,8
sarcasm.stream,mastodon.world,1
